,answer,label
1062,강박 강박 불안증 일종 특정 행동 정신 반복 정상 반복 행동 행동 경우 불안감 강박 행동 다음 정의 정돈 확인 반복 행동 기도 숫자 세기 단어 반복 정신 반복 활동 증상 개인 강박 사고 반응 적용 원칙 수행 압박감 동반 강박 행동 정신 활동 고통 예방 감소 사건 상황 방지 완화 행동 정신 활동 중화 방지 현실 방법 연결 미국 정신 학회 정신 장애 진단 통계 편람 진단 기준 다음 강박 사고 강박 행동 존재 장애 경과 도중 시점 강박 사고 행동 합리 인식 하루 시간 이상 시간 소모 강박 사고 행동 고통 초래 정상 직업 학업 기능 사회 활동 사회 관계 지장 초래 장애 남용 약물 치료 약물 물질 일반 의학 상태 직접 생리 효과 강박 행동 불안감 가중 불안감 완화 행동 강박 방치 나중 정상 가정생활 사회생활 가능 경증 경우 본인 의지 강박 행동 횟수 의지 마음 불안 실패 강박 행동 횟수 약간 불안감 그것 극복 겁니다 강박 행동 횟수 상태 일정 기간 지속 불안감 다음 단계 강박 행동 횟수 불안감 극복 상태 일정 기간 유지 불안감 조절 극복 강박 치료 행동 치료 중증 경우 본인 의지 부모 신경 정신과 방문 치료 약물 치료 불안감 약화 설명 방법 인지 행동 치료 약물 치료 일반 항우울제 치료 효과 최대 치료 효과 청결 강박 때문 이혼 경우 강박 대인 기피 직장 경우 강박 조기 치료 문제 의지 극복 시간 진행 강박 해결 환자 이해 의지 극복 조금 강박 해결 생각 치료 방해 생각 그것 걸음 걸음 문제 일시 해결 문제 악화 당장 고민 하나 경우 가방 호주머니 확인 시간표 가방 확인 글씨 확인 표시 확인 확인 확인 등등 그것 순위 강박 행동 조금 성취감 극대 스스로 용기 희망 중요 강박 효과 대처 방법 사고 전환 다음 참고 지속 의지 극복 주의 전환 문제 자신 강박 사고 행동 반복 발견 무시 전환 나중 생각 노래 기분 음악 산보 집안일 애완 동물 집착 고민 걱정거리 기록 평온 기도 기억 암송 식생활 세로토닌 수준 증가 음식물 탄수화물 음식 감자 트립토판 진입 분이 트립토판 음식 섭취 우유 계란 소고기 닭고기 생선 단백질 음식 고단 저탄 수화물 식사 도파민 상태 트립토판 상대 아미노산 아미노산 고단 식사 경우 아미노산 흡수 때문 세로토닌 수준 부정 정서 반응 비타민 탄수화물 식사 단백질 식사 균형 공급 기분 상승 운동 요법 운동 불안감 진정 인지 융통 증가 도움 운동 마음 안정 세로토닌 분비 활성 마음 운동 심신 편안,6
1063,월드 명상 수련 추천 우울증 고생 주변 추천 월드 수련 시작 주변 긍정 소리 무엇 예전 횟수 자신 뭔가 화이팅,1
1064,자살 용기 자신 상대 대화 상대 자신 생각 자살 생각 사람 상대방 당신 생각,2
1065,,5
1066,안녕 네이버 지식 정신 상담 배성범 판단 기능 감정 성질 때문 활력 행복 느낌 지속 시간 때문 계속 과정 판단 기능 마비 정도 동시 감정 감당 정도 시작 정리 과거 기억 느낌 불안감 증폭 주변 사람 지점 윤활유 행복 기폭제 지점 어디 망각 성질 때문 사람 조절 사람 소수 자신 초기 행복감 공감 생각 행동 사람 상태 본인 기억 때문 세상살이 즐거움 자신 생각 사람 자체 습관 반복 상태 공감 느낌 자신 조금 의견 사람 대화 자체 이외 대상 관계 유지 자신 세계 행동 시기 마련 이해 상황 정도 대처 능력 모습 판단력 치매 인지 기능 장애 알콜 중독 진행 과정 본인 상관 격리 필요 시점 텐데 조절 음주 필요 행동 본인 문제 때문 계기 전문가 도움 인위 가려 자신 방향 사람 사례 감정 배제 중립 태도 감사,3
1067,강박 결벽증 겁니다 결벽증 걸로 만족 생활 지장 노력 정신 병원 치료 피해 자신 불편 참고 강박 스트레스 영향 가능 스트레스 조절,4
1068,안녕 지식 대학생 청소년기 최대 관심 분야 친구 이성 친구 친구 분리 혼자 경우 불안 상황 호소 우울증 대인 관계,3
1069,강박 정의 강박 장애 불안 장애 하나 반복 강박 사고 강박 행동 특징 정신 질환 숫자 세기 확인 청소 행동 반복 강박 사고 생각 머리 경우 행동 일시 편안 제공 결과 불안 증가 원인 과거 강박 장애 원인 심리학 요인 근거 설명 노력 최근 약물 연구 영상 연구 결과 생물학 요인 강박 장애 발생 연관 대표 대표 신경 전달 물질 세로토닌 시스템 연관 임상 약물 실험 세로토닌 시스템 작용 약물 강박 장애 치료 효과 임상 연구 결과 세로토닌 세로토닌 연관 물질 강박 장애 연관 영상 연구 강박 장애 특정 신경 회로 영역 문제 약물 치료 내지 행동 요법 치료 영역 문제 정상 연구 결과 증상 전형 강박 장애 환자 침입자 강박 사고 침실 정상 수준 이상 확인 경우 강박 행동 반복 확인 순서 특정 부분 숫자 세기 강박 사고 사랑 사람 지속 폭력 사고 반복 성행위 관련 사고 종교 믿음 사고 강박 장애 환자 순서 규칙 경우 필요 물건 경우 치료 강박 장애 효과 치료 약물 치료 행동 치료 강박 장애 약물 치료 임상 연구 효과 입증 대표 약물 일반 효과 최대 계열 약물 존재 개인 약물 반응 부작용 발생 차이 인내 약물 치료 중요 강박 장애 환자 치료 저항 치료 포기 치료 경우 연구 결과 약물 호전 경우 정도 약물 치료 행동 요법 정신 치료 병행 치료 도움 행동 요법 탈감작 노출 반응 제어 기법 활용 출처 치료법 약물 치료 정신 치료 병행 도움 약물 치료 정신 치료 전문 상담 완치,2
1070,안녕 네이버 지식 정신 상담 배성범 원인 결과 때문 싱크대 설거지 음식 쓰레기 상황 누군가 감정 흥분 생각 한계점 이상 비난 화살 조금 반복 기억 전자 가능 결벽 강박 증상 하나 생각 생각 필요 중요 행동 불안 해소 강박 불안 장애 하나 불안 정도 경험 주관 경험 때문 가족 불안 정도 상황 불안 경험 더러움 연상 특정 상황 기억 연관 가능 얘기 심리 상담 더러움 마음 원인 하나 과정 스스로 이해 시각 집중 음식 쓰레기 이상 신경 신경 생각 에너지 낭비 감사,1
1071,안녕 네이버 지식 정신 상담 배성범 불안 정도 가족 이유 무엇 거기 생각 정체 생각 생각 다음 생각 흐름 원활 순간 특정 생각 주의 생각 자연 중도 조절 의식 마련 이유 특정 생각 건강 염려 그걸 생각 어디 내면 정체 생각 일군 건강 염려 생각 집합체 형성 상념 체가 형성 머리 내용 감정 반응 수반 마련 염려 반응 불안감 동반 불안 생각 기폭제 때문 계속 생각 악순환 아버지 전화 눈물 의미 인지 가족 마음 작동 건강 생각 마음 때문 심리 상담 전문가 과정 정체 생각 흐름 자연 정신 치료 혈액 검사 신체 이상 유무 확인 일정 부분 건강 염려 이후 일상 생활 지장 정도 생각 정도 불안 정신 클리닉 방문 감사,5
1072,언급 정확 말씀 알코올 중독 알코올 의존 판단 추축 어머님 음주 경우 알코올 작용 생각 작용 블랙아웃 필름 충동 억제 발산 알코올 조기 치매 인격 황폐 가족 아버지 어머니 알코올 입원 가능 병원 내원 상담,4
1073,안녕 네이버 지식 정신 상담 배성범 약용량 조절 그간 치료 병력 참고 임상의 직관 판단 동원 정보 통합 신중 결정 그간 담당 선생 질문 내용 의견 감사,3
1074,햇빛 산책 영화 정신 취미 음식 생각 침대 생각 순간 허무 이번 음식 집착 때문 식은땀 후회 이걸 반복 정신과 생각 사람 하루 세끼 제때 식사 생활 패턴 규칙 행동 집중 무언가 토마토 걸로 그것 자극 중요 칼로리 과일 과일 고구마 고구마 부면 두부 우유 우유 다이어트 명목 하나 그걸 폭식 무언가 강박 관념 때문 운동 영화 음식 관심 려고 노력 노력 몸매 생각 음식 순간 허무 겁니다 결국 미래 긍정 생각 폭식 시작 다이어트 폭식 기운 그걸로 시작 끈기 사람 몸매 노력,3
1075,,5
1076,안녕 네이버 지식 정신 상담 배성범 베타 차단제 혈압 효과 이외 발표 공연 진정 효과 때문 치료 영향 정확 영향 예측 가능 얘기 약물 체내 상호 작용 경우 상호 작용 생각 증상 완화 그동안 처방 처방 상의 과정 문제 감사,3
1077,안녕 네이버 지식 정신 상담 배성범 누가 자신 자기 확신 가능 일상 필요 정작 용기 필요 에너지 우선 기력 무기력 신체 활력 정신 에너지 포함 누가 사람 본성 만큼 어디 에너지 필요 정신 에너지 정도 일상 대화 누군가 얘기 집중 훈련 부족 때문 사람 생각 때문 자신 생각 거부 훈련 시각 생각 생각 부분 상황 인식 노력 사람 얘기 관심 생각 반증 현대인 누구 관심 능력 상황 물건 대가 때문 해결 환상 물질 하나 영원 마음 공유 누군가 마음 대화 교환 부분 누군가 서로 생각 반박 순간 반응 상대 얘기 마음 대화 가능 경험 반복 과정 상대 얘기 경청 마음 여유 경청 자세 사람 모임 환영 마련 주변 사람 성격 부분 거기 변화 모색 에너지 성과 사람 영향 시선 얘기 때문 자신 존재 성격 부분 영향 전반 상담 조금 과정 사이 성격 변화 정신 분석 심리 상담 존재 이유 과정 마음 공감 필수 요소 감정 중요 장면 인터넷 상담 한계 감사,1
1078,다이어트 체형 강박 생각 음식 기본 생각 거식 폭식 양극단 체형 외모 존재감 확인 성향 이외 내면 충실 전문 분야 집중 에너지 몰입 대상 몰입 깊이 경우 현재 현상 식이 장애 기저 자존 부재 우울 불안 문제 언제 수면 잠재 부분 근본 마음 상태 상담 이해 중요 심리 상담 가능 클리닉 상담 당장 식이 장애 증상 기본 성격 부분 변화 목표 상담,5
1079,누가 다면 동안 병원 방법 병원 문제 텐데 저희 응급 송단 도움 요청 지역 어디 지역 어머니 병원 입원 입원 필요 준비물 도움 필요 어머니 구급차 도착 병원 얘기 겁니다 어머니 증세 혼자 악화 겁니다 수긍 언제 도움 게요,2
1080,어머니 증상 정신 분열증 문제 임상 심리 전문 가로 종합 심리 진단 검사 분석 결과 정신 분열증 초기 증상 중기 증상 만성 상태 파악 치료 계획 정신 분열증 정신 장애 상태 치료 상태 우선 입원 치료 원칙 다음 정신 분열증 이해 첨가 참고 결과 정신 분열증 정신 분열증 망상 환청 환각 감각 장애 퇴행 행동 수반 현실 도피 특정 정신 상태 장애 정신 분열증 성질 원인 치료 초기 상태 기간 거처 치료 회복 가능 중간 이상 만성 상태 치료 가능 상태 증상 정신 분열증 개념 조기 치매 사람 악성 정신병 사춘기 시작 성격 황패 파과 무언 부동 정신병 긴장증 망상 형정 신증 포함 조기 치매 이름 조기 치매 대신 정신 분열증 우리 정신 분열증 우리 정신 분열증 이름 과정 만성 간헐 발작 증상 시기 중단 후퇴 완전 원상 회복 가능 정신증 집단 의미 정신 분열증 영어 표기 그리스어 분산 의미 정신 마음 의미 합성어 정신 의학 정신 장애 정신 분열증 진단 정신 분열증 진단 첫째 대인 관계 장애 발생 사람 사람 친밀 인간 관계 유지 생활 둘째 증상 감정 정서 장애 발생 현실 환경 응시 감정 정서 표현 행동 표현 행동 특성 셋째 사고 장애 발생 합리 사고 논리 적삭 현실 사고 망상 공상 현실 착각 행동 특징 마지막 적대 감정 양립 현상 행동 상태 생활 가지 특징 정신 분열증 진단 진단 임상 심리 전문가 종합 심리 진단 검사 거처 분석 결과 토대 정신 전문의 진단 중증 정신 분열증 발병 원인 사실 기능 원인 설로 성격 장애 신경증 노이로제 치료 방치 심화 발생 이것 환경 요인 해당 다음 기질 요인 이론 유전 영향 발생 이론 인정 이론 발병 원인 애매모호 치료 정신 분열증 가지 종류 파과 단순 긴장 망상 분열 긴장 어린이 잔재 유의 신경증 구분 근대 증가 증상 정신 분열증 치료 냉정 판단 치료 원칙 정신과 입원 필수 입원 치료 정신 치료 겸하 약물 치료 충격 요법 사용 약물 사용 약효 체내 시간 시간 시간 이후 복용 일시 효과 근본 치료 충격 요법 전기 충격 요법 약물 충격 요법 가지 방법 사용 우울증 환자 사용 치료법 무엇 명심 정신 분열증 치료 상태 중요 정신 분열증 예방 이것 정신 위생 정신 위생 소극 정신 위생 적극 정신 위생 소극 정신 위생 정신 장애 치료 적극 소극 정신 위생 정신 장애 건강 정신 상태 유지 현실 욕구 수준 스트레스 안정 마음 상태 유지 노력 적극 정신 위생 명심 친구 병원 액자 명예 재물 건강 건강 육체 건강 정신 건강 독자 중요 육체 건강 정신 건강 중요 지식 기술 육체 건강 자신 정신 건강 모두 결과,2
1081,안녕 네이버 지식 정신 상담 배성범 우울증 불안증 병원 조절 단계 신경 대인 관계 어려움 신경 정신 여유 상태 지속 결국 사회생활 핵심 대인 관계 직접 어려움 단계 병원 사람 약물 반응 정도 마련 효과 사람 약물 경우 자연 치료 정신 치료 약물 치료 부분 근본 원인 탐구 약물 일시 안정 재발 가능 정신 구조 자체 변화 성격 변화 이상 약물 복용 일시 안정 근원 치유 거리 주일 정도 시간 여유 자신 내면 탐구 시간 우울 증상 이후 우울증 이전 성격 부분 방향 변화 때문 우울 치료 의미 변화 혜택 대인 관계 변화 사회생활 때문 현실 얘기 감사,1
1082,안녕 네이버 지식 정신 상담 배성범 식욕 억제 목적 처방 다양 식욕 중추 직접 작용 불안 초조 부작용 동반 경우 조울증 효과 반대 효과 충돌 가능 약물 식욕 증가 식이 운동 극복 설명 여성 경우 체중 증가 거부 식이 운동 일반 가이드 제시 방법 효과 식욕 억제제 도움 처방 처방 체중 증가 대화 식이 운동 반복 설명 기회 임상 방법 시도 결론 방법 식이 운동 극복 감사,5
1083,안녕 네이버 지식 정신 상담 배성범 부작용 현상 그동안 적응 심신 변화 동안 금단 증상 유사 구토 경험 복용 용량 복용 기간 비례 일시 항우울제 안정 설명서 생각 정도 상상 정도 부작용 다양 기록 임상 경험 설명서 상태 선임 반응 처방 불안 가중 행동 감사,4
1084,의존 얘기 치료 지속 목표 증상 완화 목표 달성 감수 치료 목표 일상 생활 영위 약물 조합 고려 상담 치료 병행 약물 치료 하나 방법 방의 신뢰 의존 약물 치료 선생 얘기 처방 치료 목표 얘기,5
1085,대변 소변,4
1086,정신과 치료 해결 스트레스 마음,4
1087,정신 분열증 정신과 무엇 원인 정도 미스테리 질문 자아 근본 해결책 정신 상담 약물 치료 도움 생각 엑소시스트 프로 퇴마 귀신 사람 사람 빙의 영혼 원래 증세 호전 사람 개신교 목사 상담 상황 선택,2
1088,안녕 문자 질문 알콜 진행 알콜 중독 건강 생각 신경 치명 알콜 알콜 치매 병원 내원 정신 건강 방법 긍정 마인드 단순 생각 정신 건강 도움 정신과 내원 신경 정신과 내원 상담 치료 심리치료 약물 치료 시행 겁니다 정신과 자체 스트레스 공포 본인 건강 용기 내원 병원 정신과 신경 정신과 알콜 중독 클리닉 거주지 근처 신경 정신과 내원 필요 진료 의뢰서 대학 병원 정신과 내원 자제력 극복 문자 내면 마음 자제 노력 보상 보통 필름 킨다 경우 기억력 감퇴 알콜 치매 발전 기억 신경 손상 필름 때문 쪽지 병원 내원 극복,2
1089,안녕 네이버 지식 정신 상담 배성범 건강 신체 건강 정신 우리 마음 밀접 연관 평소 사실 여유 일상 반복 상처 반응 대조 마음 상태 관심 상태 수십 생활 패턴 상황 마음 불편 극복 정도 엄마 신체 표면 피부 경계 외부 자기 존재 경계 누군가 불편 마음 상태 주변 사람 영향 마련 어디 마음 작용 신체 생각 정도 정신 분열 증상 진행 약물 치료 망상 환청 경계 트리 계기 현상 치료 효과 처방 와의 신뢰 관계 현실 때문 약물 필요 이상 반감 입원 치료 관계 치료 관건 엄마 치료 중요 정신 마음 상태 전문가 도움 경험 바탕 엄마 도움 엄마 신뢰 치료 방문 노력 상담 약물 치료 위주 진료 형태 마음 상담 위주 진료 진행 대안 감사,2
1090,안녕 네이버 지식 정신 상담 배성범 아버지 자체 스트레스 본능 반감 정도 본능 가지 현상 반응 스트레스 해소 계속 마련 부모 연관 스트레스 도덕 관념 부분 일상 근본 스트레스 원인 경우 본인 지각 신체 왜곡 아버지 포함 타인 시선 존재감 누구 마련 부모 외모 관심 인간 누구 때문 내면 외모 평가 습성 자유 상태 신체 왜곡 전형 거식증 자율 신경 실조 기능 소화 불량 동반 거식증 아버지 마음 상처 중요 원인 이유 음식 섭취 기본 활동 지장 때문 부모 상의 심리 상담 포함 정신 치료 시작 감사,1
1091,안녕 네이버 지식 정신 상담 배성범 재난 재해 과도 스트레스 경우 무감각 현상 동반 마련 일상 스트레스 현상 유발 심리 에너지 소진 임시방편 자기 보호 본능 이해 현상 지속 정신 습관 정서 상태 일상 원인 스트레스 해결 구분 해결 해결 방향 노력 필요 구분 자체 경우 의식 회피 마음 발동 우울 불안 원인 카페인 불안 상태 본능 움직임 현상 그것 자체 원인 마음 전문가 과정 임시방편 마음 불안 조금 해결 감사,2
1092,안녕 네이버 지식 정신 상담 배성범 음성 증상 지속 이상 생각 시작 경우 양성 증상 생활 패턴 생각 양성 증상 발전 여지 언제 의사 재발 증상 상태 일정 기간 복용 기간 동안 복용 때문 시점 처방 의견 존중 금기 자체 중독 물질 조절 능력 경우 음주 양성 증상 음성 증상 상호 작용 때문 조절 자신 선택 기호 문제 때문 의사 권유 참고 사항 정액 복용 회복 문제 마음 여유 이전 처방 상의 교체 부작용 때문 정액 문제 해결 시점 문제 말씀 사람 증상 정도 시기 때문 절대 기준 처방 와의 상의 중요 생각 이유 상담 치료 과정 부분 문제 의사 조심 접근 마련 처방 의견 존중 마지막 이후 혼자 성향 생각 심리 상담 지속 감사,5
1093,전문 의사 티비 내용 말씀 도벽 이유 필요 물건 경우 가지 의미 느낌 무엇 마음 필요 순간 경우 처음 경우 하나 성공 쾌감 자기 사이 쾌감 자신 사이 쾌감 운동 가지 취미 생활 마찬가지 운동 취미 생활 쾌감 성취감 중독 운동 취미 활동 쾌감 성취감 인터넷 게임 운동 헬스 볼링 수영 가지 취미 생활,4
1094,외부 모양새 중요 자신 건강 판단 경우 무리 후유증 상태 무기력증 아무것 영양식 조금 자신 체력 보강 운동 병행 건강 출발 가능,3
1095,안녕 네이버 지식 정신 상담 배성범 생각 특성 하나 생각 관심 생각 시작 연관 다음 생각 꼬리 꼬리 마련 처음 생각 주제 연관 곁가지 생각 본질 생각 순환 형성 순환 순간 시작 생각 순환 정신 피로 정신 상태 정작 집중 강박 성향 세심 정확 요구 필요 부분 성향 어디 발휘 관건 생각 흐름 시각 필요 평소 주변 상황 실시간 모니터링 진행 의식 상태 생각 흐름 방향 의식 변화 강박 생각 순환 순간 훈련 반복 집중력 인터넷 정보 홍수 시대 정보 내게 필요 여부 누구 조금 정보 자체 의미 부여 경향 강박 성향 사람 경우 정도 정작 필요 정보 중도 잠재력 발휘 물건 부분 강박 성향 원인 근원 원인 심리 상담 감사,4
1096,저도 대인기 부정 생각 노력 자살 별거 잠깐 고통 노력,2
1097,거식증 증상 거식증 치료 거식증 신경 질환 우선 본인 적극 치료 참여 자신 행동 정상 부정 생각 하나 때문 치료 가능 마음 안정 주위 사람 가족 친구 동료 도움 필요 질환 마찬가지 본인 사랑 거식증 치료 건강 음식물 섭취 식이 요법 영양소 제공 회복 정도 섭취 음식 변화 거식증 신호 다이어트 단식 절식 식사 행동 제한 음식 음식 사람 음식 자신 체중 염려 음식 두려움 공공 장소 식사 두려움 체중 감량 운동 체중 감소 폭식 체중 조절 구토 변비약 이뇨제 다이어트 식품 약물 습관 복용 하루 체중 측정 음식물 성분 칼로리 집착,1
1098,우울증 생각 치료 자살 충동 대학 병원 정신 치료 개인 병원 치료 병원 정도 생각 할부 정신 치료 우울증 전문 상담 심리치료 권장 병행 부모 치료비 도움 치료 적극 치료 우울증 질환 자살 우려 생명 치료 세요,1
1099,이성 기피 문자 아버지 과거 여자 처음 대면 이성 아빠 사실 대부분 의식 성장 아마도 잠재 남자 기억 말씀 개선 의지 노력 남성 사랑 사람 생각 인생 답변,4
1100,강박 증이 신경 신경 생활 정도 자리 현재 시간 나중 경우 성인 강박 때문 사회생활 가지 스물 스물 하나 정도 신데 지금 병원 정신 병원 이상 병원 감기 병원 마음 병원 정신 기록 병원 면접 사회생활 지장 생각 병원 기록 개인 정보 면접 지장 주진 염려 마지막 질문 도움,4
1101,우울증 경험 치료 우울 불면증 식욕 체중 감소 자살 충동 우울 증상 치료 필요 정신 진료 우울증 복용 심리 상담 치료 마음 치료 정신 진료 우울증 약물 복용 공부 지장 약물 영향 집중 우울증 치료 정신 치료 심리 상담 치료 병행 효과 지혜 판단 결정 치료 중요 시험 패스 감사,5
1102,걱정 안녕 증상 증상 지능 증상 가지 이유 왼손잡이 오른손잡이 생각 질문 관련 만약 왼손잡이 오른손잡이 기억력 집중력 이해력 양손잡이 양손잡이 주의력 결핍 과잉 행동 장애 아이큐 지능 정상 생각 건지 우울증 친구 머리 공부 무엇 생각 중요 다고 우울증 생각 자기 자신 생각 긍정 생각 저도 증상 때문 병원 상담 정상 화이팅 호두 땅콩 고등,3
1103,하연 기술 증상 공황 발작 징후 공황 장애 경우 시도 경우 발작 단어 느낌 정신 증상 시간 날씨 반복 경향 오후 환경 의학 오전 경우 기허 오후 경우 혈허 원인 하나 신경 오후 경우 오후 경우 사막 바다 생각 비유 사막 온도 주변 환경 온도 습도 바다 음식 여름 보양 규칙 운동 기초 체력 적금 시간 당장 수면 시간 운동 보양 식만 조금 생각 감사,2
1104,정신과 도움 정신 진단 처방 병원 진단 처방 상담 병행 병원 겁니다 단기간 문제 해결 비용 부담 약물 처방 권장 자신 문제 근원 탐색 자신 이해 통찰 비용 부담 상담 추천,3
1105,경험 이명 주위 사람 상담 마음 수련 극복 그기 신경 치료 마음 수련 이명 그기 소리 공부 지역 수련 상담,5
1106,안녕 네이버 지식 정신 상담 배성범 어머니 얘기 긍정 정도 상태 걱정 부분 여부 걱정 불안 공감 기회 어머니 불안 모습 마음 한국인 정신 의사 포함 평소 인간 평판 정신 의사 수소문 보험 여부 당장 필요 약물 처방 응급 진료 연계 가능 미국 의료 상황 말씀 어머니 조정 어머니 스스로 조절 상황 명령 극단 행동 염려 답변 어머니 증상 별개 어머니 무언가 인간 불안 걱정 가족 보살핌 현실 어머니 가능 상기 대화 최악 상황 치료 자체 핵심 부분 명심 감사,1
1107,감정 표현 의식 문제 과거 마음 상처 우울 분노 불안 상태 감정 우울증 화병 의지 겁니다 의식 상처 스트레스 상담 병원 세영 대부분 병원 약물 치료 위주 상담 대학 병원 상담 시간 의원 의료 수가 심리 상담 정신 분석 클리닉 방문 상담 세영 비용 치료 도움 겁니다 심리 상담 병원 감정 의사 선생 상담 원인 치료 도움 음식 배설 감정 스트레스 감정 상담 배설 마음 약물 치료 원인 치료 겁니다,1
1108,어머니 증상 때문 정신과 진료 치료 처방 복용 무엇 신중 생각 정신 장애 유무 판단 임상 심리 전문 가로 종합 심리 진단 검사 분석 결과 정신 장애 성격 장애 신경증 정신 분열증 상태 파악 결과 치료 방법 치료 기간 파악 치료 진단 완치 도움 정신 장애 일시 효과 완치 어머님 갱년기 우울 신경증 임상 심리 전문 가로 정확 검사 병명 증상 상태 파악 치료 주선,1
1109,안녕 네이버 지식 정신 상담 배성범 동생 감수 나이 마음 작용 자연 현상 고등학교 입학 동시 입시 부담 가중 때문 심리 스트레스 해소 누구 경험 상태 지속 성격 스트레스 소법 인생 경험 상태 스트레스 입시생 공통 고민 사람 해소 방법 제각각 성향 방법 입시 이후 도움 공부 생각 때문 스트레스 대처 집중력 저하 공부 방해 음악 연주 잠시 몰입 무언가 자연 관심 뭔가 심리 부담 감사,2
1110,안녕 네이버 지식 정신 상담 배성범 심리 갈등 신체 불편 근본 원인 관심 소화 얘기 소화 기관 우리 의식 주기 연동 운동 음식물 현상 계속 진행 심리 스트레스 움직임 저하 흐름 원활 소화 대부분 심리 갈등 대인 관계 마련 누구 관심 사랑 마음 사람 관심 표현 주관 해석 관심 생각 정도 자기 기준 마련 주변 관심 중요 인생 경험 진리 사람 무언가 생각 자연 누군가 도움 존재 마련 주변 사람 유대감 반면 추구 경향 사람 건강 염려증 포함 정신 병리 계속 관심 욕구 표출 집안 사정 육체 노동 경우 마음속 경향 생각 마음 주변 누군가 인생 사람 충족 욕구 진료 행위 자위 부분 때문 환자 역할 마음 이해 바탕 관심 지속 아이 마음 나이 아이 옛말 일리 관심 사람 관계 전문 상담 치료 이전 관심 표현 고려 감사,3
1111,안녕 네이버 지식 정신 상담 배성범 리스 페달 주요 파민 수치 역할 기전 환각 망상 반면 다양 심신 불편 부작용 종류 정도 사람 다양 때문 열거 개인 부작용 세심 관찰 대처 프로 리스 페달 추체외로 증후군 완화 이약 마름 변비 시력 저하 부작용 안정 나머지 가지 느낌 원인 효과 안정 효과 정신 치료 특성 부작용 여부 그것 치료 대화 과정 안정 효과 치료 자체 신뢰 과정 진행 원인 어디 주치의 감사,3
1112,전두엽 파민 흐름 원활 순간 상황 판단 실행 가능 제하 도파민 인위 공급 약물 치료 이유 부위 기능 주변 부위 그동안 결핍 부위 역할 신체 조직 특성 지금 발달 과학 수준 부위 개별 기능 연구 통합 작용 과학 설명 과학자 근거 개별 부위 기능 별도 통합 기능 조절 현상 이견 특정 부위 기능 약화 상실 주변 도움 기능 자체 변화 명령 과정 조절 기능 과학 설명 현상 자체 실제 때문 인간 능력 기능 자체 부정 현대 사회 속도 경쟁 축적 추구 집착 시류 사람 분류 이름 자체 역사 의학 시대 현상 분류 병명 과정 세대 병이 약물 치료 역사 때문 당장 공부 업무 도움 인생 전반 사람 잠재력 정서 부분 영향 연구 현실 당장 현실 문제 외면 약물 치료 상담 치료 병행 조절 안목 인생 관점 관심,5
1113,거식증 일종 정신병 비만 음식 거부 과거 모습 문제 자신 운동 걱정거리 텐데 예상 건데 운동 거식증 여자 대부분 모이 나중 거식증 이걸 혼자 정상 운동 근육 병원,2
1114,안녕 속상 아이 엄마 대한민국 처녀 학교 친구 하나 친구 손가락 책상 혼자 얘기 반응 결국 지역 이사 가족 나중 아이 소식 바다 근처 이야길 시골 생활 바다 사람 편안 공기 병원 나중 충격 대인 기피 생각 로마니 음악 치료 이것 저것 어머니 딸아이 정신 병원 상처 상심,3
1115,인간 외부 영양분 공급 에너지 생성 때문 무월경 포함 이상 증상 폭식 구토 실제 섭취 음식 행위 자체 감각 추구 에너지원 식욕 중추 만족 균형 상태 경험 에너지원 때문 생존 자체 불안 음식 추구 식욕 감정 욕구 덩어리 음식 행위 만족 시작 외모 과도 관심 문제 자존 무언가 부족 외모 지상주의 사회 충족 외모 마음 현상 신체 비하 개그 저급 유머 인간 이중 모습 반영 관심 집중 정신 에너지 때문 신체 관심 집중 지와 본질 문제,3
1116,폭력 행동 눈앞 장면 이미지 감정 결합 잔상 감정 판단 본능 결합 잔상 실제 행동 아버지 폭력 행동 감정 상황 훈련 결합 최소 중요 아버지 문제 인식 습관 음주 폭력 행동 가능 때문 상황 정신 감정 배제 대처 그때 그때 평소 시각 상황 훈련 동생 마음 사람 사람 사람 상황 손윗사람 역할 누군가 부재 상황 동생 주변 정리 중요 얘기 주변 정리 모습 아버지 반복 폭력 어머니 자존 위축 가족 서로 마음 상대 도움 모습 남자 폭력 무기력 마음 한마디 어머니 정도 기력 회복 생활 현실 방안 의논 당장 아버지 수입 의존 부분 조금 가족 자립 노력 정도 준비 아버지 입원 치료 고려 검소 절제 지출 조절 자신 수입 부담 가족 자립 노력 아버지 치료 기간 동안,4
1117,증상 무료 지요 사나 나중 미래 투명 전문가 답변 컴퓨터 무료 도서관 시간 기분 전환 필요 생각 여행 교외 여자 공기 대학교 학년 이것저것 나이 텐데 동갑 학교 이것저것 생각 얼마 여자 친구 성취감 기분 동기 기분 전환 필요 본인 누가 해결 생각,1
1118,질문 답변 수면제 의약품 단기간 문제 해결 약품 기간 계속 복용 경우 문제 발생 세상 약품 부작용 약품 자체 일시 순간 효과 때문 수면제 부작용 다량 복용 위험 부작용 위세척 다량 복용 구토 증상 수면제 부작용 수면제 복용 만성 중독 증상 증상 수면제 처음 나중 계속 증가 반복 망가 지게 심장병 질식 죽음 사용 의존 식이 요법 운동 신체 리듬 중요 수면 장애 심리 요인 심리치료 약물 치료 단계 일반 방법 운동 긴장 환경 숙면,3
